Report year,Agency Name,Is agency active,Administrating Agency Name,Portfolio,nil_return,Date created,Last return by agency,Staff spending 75 per cent plus time on FOI,Staff spending more than 0 less than 75 per cent time on FOI,Estimated APS staff hours where normal duties include FOI,Estimated SES staff hours where normal duties include FOI,Estimated staff hours APS 6 and EL1 to 2 involved in FOI,Estimated staff hours APS 1 to 5 involved in FOI,Estimated staff hours ministers and advisers involved in FOI,Estimated staff hours other ministerial staff involved in FOI,Staff spending 75 per cent time plus on IPS,Staff spending more than 0 less than 75 per cent time on IPS,Estimated APS staff hours where normal duties include IPS,Estimated SES staff hours where normal duties include IPS,Estimated staff hours APS 6 and EL1 to 2 involved in IPS,Estimated staff hours APS 1 to 5 involved in IPS,Admin costs FOI AUD,Admin costs IPS AUD,Legal costs FOI AUD,Legal costs IPS AUD,Litigation costs FOI AUD,Litigation costs IPS AUD,Training costs FOI AUD,Training costs IPS AUD,Other costs FOI AUD,Other costs IPS AUD
2019,Australian Prudential Regulation Authority,TRUE,,Treasury,FALSE,22/07/2019 13:55,0,2,13,304,39,263,41,0,0,0,5,5,0,3,5,0,0,0,0,0,0,2160,0,0,0
2019,Australian Public Service Commission,TRUE,Australian Public Service Commission,Prime Minister and Cabinet,FALSE,31/07/2019 12:45,0,1,28,2300,113,33,0,1,0,0,5,32,4,16,0,1450,0,5000,0,0,0,2000,0,0,0
2019,Australian Radiation Protection and Nuclear Safety Agency,TRUE,,Health,FALSE,19/07/2019 21:24,0,0,17,330,3,30,10,0,0,0,4,25,0,5,0,0,0,0,0,0,0,0,0,0,0
2019,Australian Reinsurance Pool Corporation,TRUE,Department of the Treasury,Treasury,TRUE,15/07/2019 15:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Australian Renewable Energy Agency,TRUE,,Environment and Energy,FALSE,26/07/2019 14:42,0,0,14,0,5,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Australian Research Council,TRUE,,Education,FALSE,31/07/2019 9:10,0,0,2,107,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Australian Securities and Investments Commission,TRUE,,Treasury,FALSE,26/07/2019 9:26,0,6,221,1984,0,2524,0,0,0,0,3,0,0,0,0,0,0,3900,0,22637,0,11625,0,0,0
2019,Australian Skills Quality Authority,TRUE,,"Employment, Skills, Small and Family Business",FALSE,16/07/2019 14:20,0,1,2,740,0,149,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2290,0,0,0
2019,Australian Sports Anti-Doping Authority,TRUE,,Health,FALSE,30/07/2019 11:09,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Australian Sports Commission,TRUE,,Health,FALSE,9/07/2019 10:55,0,0,2,210,0,0,0,0,0,0,1,5,0,0,0,150,0,0,0,0,0,0,0,0,0
2019,Australian Taxation Office,TRUE,,Treasury,FALSE,17/06/2019 9:28,0,14,92,42873,1323,8732,794,0,0,0,1,14,0,3,0,3882,0,69661,0,11266,0,685,0,0,0
2019,Australian Trade and Investment Commission (Austrade),TRUE,,Foreign Affairs and Trade,FALSE,30/07/2019 11:57,0,0,3,633,30,64,0,5,10,0,0,0,0,0,0,0,0,500,0,0,0,470,0,0,0
2019,Australian Transaction Reports and Analysis Centre (AUSTRAC),TRUE,,Home Affairs,FALSE,8/07/2019 15:50,0,3,9,6500,225,690,0,0,0,0,1,5,0,0,0,600,0,0,0,0,0,6824,0,0,0
2019,Australian Transport Safety Bureau,TRUE,,"Infrastructure, Transport, Cities and Regional Development",FALSE,6/08/2019 14:47,0,1,8,1600,200,700,600,0,0,0,2,100,0,100,0,200,0,0,0,0,0,0,0,0,0
2019,Australian War Memorial,TRUE,,Defence,FALSE,31/07/2019 18:41,0,0,5,50,10,200,0,0,0,0,1,10,0,10,0,0,0,0,0,0,0,0,0,0,0
2019,Bureau of Meteorology,TRUE,,Environment and Energy,FALSE,4/07/2019 15:52,0,2,15,1500,31,164,1,0,0,0,3,10,1,0,0,0,0,1040,0,10145,0,0,0,0,0
2019,Cancer Australia,TRUE,,Health,FALSE,12/10/2018 10:42,0,0,5,120,20,0,60,0,0,0,0,0,0,0,0,0,0,50746,0,0,0,0,0,0,0
2019,Civil Aviation Safety Authority,TRUE,,"Infrastructure, Transport, Cities and Regional Development",FALSE,4/07/2019 15:06,0,1,2,2400,0,100,0,0,0,0,2,25,0,0,0,1000,0,0,0,0,0,0,0,0,0
2019,Classification Board,TRUE,Department of Communications and the Arts,Communications and the Arts,TRUE,10/07/2019 13:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Classification Review Board,TRUE,Department of Communications and the Arts,Communications and the Arts,TRUE,10/07/2019 13:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Clean Energy Finance Corporation,TRUE,,Environment and Energy,FALSE,23/07/2019 12:57,0,0,10,36,8,25,0,0,0,0,0,0,0,0,0,200,0,881,0,0,0,0,0,0,0
2019,Clean Energy Regulator,TRUE,,Environment and Energy,FALSE,9/01/2019 10:35,0,1,40,827,80,102,37,0,0,0,2,25,0,0,0,200,0,30000,0,0,0,3425,0,0,0
2019,Climate Change Authority,TRUE,,Environment and Energy,TRUE,31/07/2019 12:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Coal Mining Industry (Long Service Leave Funding) Corporation,TRUE,Attorney-General's Department,Attorney-General's,FALSE,2/07/2019 15:34,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0
2019,Comcare,TRUE,Comcare,Attorney-General's,FALSE,10/07/2019 13:18,0,5,7,8100,100,3600,7200,0,0,0,1,10,0,0,0,2726,0,0,0,0,0,0,0,0,0
2019,Commonwealth Environmental Water Holder,FALSE,,Environment and Energy,TRUE,16/08/2019 15:03,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Commonwealth Grants Commission,TRUE,,Treasury,TRUE,8/07/2019 14:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Commonwealth Ombudsman,TRUE,,Attorney-General's,FALSE,22/07/2019 10:15,0,1,6,7245,32,0,0,0,0,1,0,5,0,0,0,0,0,4908,0,1046,0,685,0,0,0
2019,Commonwealth Scientific and Industrial Research Organisation (CSIRO),TRUE,,"Industry, Innovation and Science",FALSE,23/07/2019 10:18,0,2,1,1668,0,100,1248,0,0,0,2,5,0,0,0,300,0,8000,0,0,0,0,0,0,0
2019,Commonwealth Superannuation Corporation (previously ARIA),TRUE,,Finance,FALSE,1/08/2019 10:10,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Companies Auditors and Liquidators Disciplinary Board,TRUE,Department of the Treasury,Treasury,TRUE,15/07/2019 15:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Copyright Tribunal of Australia,TRUE,,Communications and the Arts,TRUE,19/08/2019 22:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Cotton Research and Development Corporation,TRUE,,Agriculture,TRUE,19/07/2019 8:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Defence Families of Australia,TRUE,Department of Defence,Defence,TRUE,9/07/2019 14:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Defence Force Discipline Appeal Tribunal,TRUE,,Attorney-General's,TRUE,8/07/2019 16:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Defence Force Remuneration Tribunal,TRUE,Remuneration Tribunal,Prime Minister and Cabinet,TRUE,19/08/2019 22:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Defence Housing Australia,TRUE,,Defence,FALSE,19/08/2019 16:42,0,0,3,253,25,125,0,0,0,0,1,20,2,0,0,100,0,0,0,0,0,1400,0,0,0
2019,Defence Reserves Support Council,TRUE,Department of Defence,Defence,TRUE,9/07/2019 15:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Department of Agriculture,TRUE,Department of Agriculture,Agriculture,FALSE,3/07/2019 10:58,0,0,5,6000,913,714,1627,0,0,0,0,54,0,0,0,2325,0,0,0,0,0,0,0,0,0
2019,Department of Communications and the Arts,TRUE,Department of Communications and the Arts,Communications and the Arts,FALSE,26/07/2019 9:57,0,1,47,1710,383,291,63,26,0,0,2,90,0,0,0,0,0,0,0,0,0,16694,0,0,0
2019,Department of Defence,TRUE,Department of Defence,Defence,FALSE,9/07/2019 14:43,0,14,168,36874,5750,25478,1425,21,0,0,0,0,0,0,0,20124,0,62983,0,0,0,96120,0,0,0
2019,Department of Education,TRUE,Department of Education,Education,FALSE,18/10/2018 12:05,0,6,4,12700,376,737,0,0,0,0,1,10,1,0,0,0,1000,0,0,0,0,1025,0,177,0
2019,"Department of Employment, Skills, Small and Family Business",TRUE,"Department of Employment, Skills, Small and Family Business","Employment, Skills, Small and Family Business",FALSE,17/01/2019 13:52,0,5,11,12349,77,816,119,0,0,0,7,1818,0,0,0,5665,0,0,0,0,0,2760,0,0,0
2019,Department of Finance,TRUE,Department of Finance,Finance,FALSE,18/01/2019 15:06,0,3,75,5640,735,1470,735,0,0,0,1,32,0,0,0,5500,0,0,0,0,0,0,0,0,0
2019,Department of Foreign Affairs and Trade,TRUE,Department of Foreign Affairs and Trade,Foreign Affairs and Trade,FALSE,3/10/2018 15:57,0,4,1,7200,550,1150,550,0,0,2,0,3600,0,0,0,650,300,20472,0,38736,0,1228,3774,18182,0
2019,Department of Health,TRUE,Department of Health,Health,FALSE,11/07/2019 9:20,0,10,5,20000,443,5373,98,0,0,5,0,1000,0,0,0,8680,0,0,0,23967,0,9152,0,0,0
2019,Department of Home Affairs,TRUE,Department of Home Affairs,Home Affairs,FALSE,15/05/2019 9:41,0,79,169,168525,23,801,123,0,0,0,25,204,0,0,0,9587,0,2113,0,1861,0,41411,0,0,0
2019,Department of Human Services,TRUE,Department of Human Services,Social Services,FALSE,5/07/2019 9:21,0,43,687,86900,1540,4080,40800,0,0,0,79,7800,0,80,0,18284,0,43753,0,0,0,27990,0,0,0
2019,"Department of Industry, Innovation and Science",TRUE,"Department of Industry, Innovation and Science","Industry, Innovation and Science",FALSE,18/07/2019 8:02,0,2,3,5400,2600,1400,800,600,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Department of Infrastructure, Transport, Cities and Regional Development",TRUE,"Department of Infrastructure, Transport, Cities and Regional Development","Infrastructure, Transport, Cities and Regional Development",FALSE,29/07/2019 10:15,0,1,2,1940,200,600,0,15,20,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Department of Social Services,TRUE,Department of Social Services,Social Services,FALSE,30/07/2019 10:54,0,2,3,3906,195,621,62,50,0,0,5,393,0,0,0,0,0,0,0,0,0,5000,0,0,0
2019,Department of the Environment and Energy,TRUE,Department of the Environment and Energy,Environment and Energy,FALSE,30/07/2019 14:46,0,1,555,6840,2230,7990,6489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,0,26727,0
2019,Department of the Prime Minister and Cabinet,TRUE,Department of the Prime Minister and Cabinet,Prime Minister and Cabinet,FALSE,22/08/2018 10:04,0,9,9,17132,1275,2550,1275,0,0,0,3,30,0,0,0,0,0,52146,0,20801,0,47550,0,54000,0
2019,Department of the Treasury,TRUE,Department of the Treasury,Treasury,FALSE,15/07/2019 15:34,0,3,280,5225,1500,3000,1650,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Department of Veterans' Affairs,TRUE,Department of Veterans' Affairs,Defence,FALSE,6/08/2019 16:54,0,3,15,15308,1471,2942,7355,1,6,0,1,13,6,0,0,29420,0,137168,0,0,0,0,0,0,0
2019,Deputy Prime Minister,TRUE,"Department of Infrastructure, Transport, Cities and Regional Development","Infrastructure, Transport, Cities and Regional Development",TRUE,29/07/2019 10:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Digital Transformation Agency,TRUE,,Social Services,FALSE,15/07/2019 14:50,0,0,1,17,15,58,12,0,0,0,1,1,0,0,0,0,0,13000,0,0,0,0,0,0,0
2019,Director of National Parks,TRUE,,Environment and Energy,FALSE,19/07/2019 16:07,0,0,8,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Executive Director of Township Leasing,TRUE,National Indigenous Australians Agency,Prime Minister and Cabinet,TRUE,9/07/2019 13:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Export Finance and Insurance Corporation,TRUE,Export Finance and Insurance Corporation,Foreign Affairs and Trade,FALSE,16/10/2018 13:49,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0
2019,Fair Work Commission,TRUE,,Attorney-General's,FALSE,18/01/2019 15:43,0,1,3,2340,0,0,0,0,0,1,3,25,0,0,0,0,0,556,0,0,0,0,0,0,0
2019,Fair Work Ombudsman,TRUE,,Attorney-General's,FALSE,5/03/2019 13:25,0,4,6,5544,224,138,174,0,0,0,0,40,0,0,20,1855,0,0,0,0,0,1971,0,115000,0
2019,Family Court of Australia,TRUE,,Attorney-General's,FALSE,19/07/2019 11:40,0,0,3,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Family Law Council,TRUE,,Attorney-General's,TRUE,8/07/2019 10:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Federal Circuit Court of Australia,TRUE,,Attorney-General's,FALSE,19/07/2019 11:43,0,0,4,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Federal Court of Australia,TRUE,,Attorney-General's,FALSE,30/07/2019 18:48,0,0,4,0,22,122,0,0,0,0,4,0,9,13,0,0,0,0,0,0,0,0,0,0,0
2019,Film Certification Advisory Board,TRUE,Department of Communications and the Arts,Communications and the Arts,TRUE,10/07/2019 13:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Financial Reporting Council,TRUE,Department of the Treasury,Treasury,FALSE,15/07/2019 15:31,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Fisheries Research and Development Corporation,TRUE,,Agriculture,FALSE,19/08/2019 22:39,0,0,4,55,1,3,2,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0
2019,Food Standards Australia New Zealand,TRUE,,Health,FALSE,30/07/2019 9:43,0,0,11,11,5,24,3,0,0,0,2,0,0,4,0,170,0,0,0,0,0,2055,0,0,0
2019,Future Fund Management Agency,TRUE,,Finance,FALSE,8/07/2019 13:16,0,0,8,24,0,2,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Gene Technology Ethics & Community Consultative Committee,TRUE,Department of Health,Health,TRUE,29/01/2019 14:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Gene Technology Ministerial Council,TRUE,Department of Health,Health,TRUE,29/01/2019 14:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Gene Technology Regulator,TRUE,Gene Technology Regulator,Health,FALSE,11/07/2019 9:27,0,0,12,0,1,22,20,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0
2019,Gene Technology Technical Advisory Committee,TRUE,Department of Health,Health,TRUE,29/01/2019 14:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Geoscience Australia,TRUE,"Department of Industry, Innovation and Science","Industry, Innovation and Science",FALSE,18/07/2019 7:56,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Grains Research and Development Corporation,TRUE,,Agriculture,TRUE,19/08/2019 22:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Great Barrier Reef Marine Park Authority,TRUE,,Environment and Energy,FALSE,19/07/2019 8:51,0,0,23,101,2,28,11,0,0,0,11,0,3,180,102,0,0,0,0,0,0,0,0,0,0
2019,Health and Hospitals Fund Advisory Board,TRUE,Department of Health,Health,TRUE,29/01/2019 14:49,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,High Court of Australia,TRUE,,Attorney-General's,FALSE,25/07/2019 10:42,0,0,3,0,360,0,0,0,0,0,0,0,0,0,0,0,0,82000,0,0,0,0,0,0,0
2019,Immigration Assessment Authority,TRUE,,Attorney-General's,FALSE,18/01/2019 15:01,0,0,9,773,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,9770,0,0,0
2019,Independent Hospital Pricing Authority,TRUE,,Health,TRUE,10/09/2018 9:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Independent Parliamentary Expenses Authority,TRUE,,Finance,FALSE,29/07/2019 13:09,0,1,0,1250,35,75,50,0,0,0,0,50,0,0,0,0,0,10000,0,0,0,3000,0,0,0
2019,Independent Review PBS Cost Recovery Committee,TRUE,Department of Health,Health,TRUE,29/01/2019 14:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Indigenous Business Australia,TRUE,,Prime Minister and Cabinet,FALSE,18/04/2019 15:02,0,0,9,460,8,0,25,0,0,0,1,30,0,0,0,0,0,481480,0,0,0,0,0,0,0
2019,Indigenous Land and Sea Corporation,TRUE,,Prime Minister and Cabinet,FALSE,19/08/2019 16:40,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Infrastructure Australia,TRUE,,"Infrastructure, Transport, Cities and Regional Development",FALSE,6/08/2019 14:22,0,0,1,100,100,0,0,0,0,0,1,100,100,0,0,0,0,15000,0,0,0,0,0,0,0
2019,Inspector-General of Taxation,TRUE,,Treasury,FALSE,8/07/2019 10:49,0,0,10,110,0,165,0,0,0,0,2,10,0,0,0,0,0,2558,0,0,0,0,0,0,0
2019,International Air Services Commission,TRUE,"Department of Infrastructure, Transport, Cities and Regional Development","Infrastructure, Transport, Cities and Regional Development",TRUE,29/07/2019 9:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,IP Australia,TRUE,IP Australia,"Industry, Innovation and Science",FALSE,10/07/2019 11:16,0,2,8,4100,40,260,260,0,0,0,0,500,20,0,0,605,125,15550,0,0,0,1840,0,0,0
2019,Medical Training Review Panel,FALSE,Department of Health,Health,TRUE,4/07/2019 12:05,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Medicare Participation Review Committee,TRUE,Department of Health,Health,TRUE,29/01/2019 14:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Merit Protection Commissioner,TRUE,,Prime Minister and Cabinet,FALSE,1/07/2019 8:53,0,0,6,84,10,10,0,0,0,0,1,20,5,5,0,1000,0,5000,0,0,0,3000,0,0,0
2019,Military Rehabilitation and Compensation Commission,TRUE,Department of Veterans' Affairs,Defence,TRUE,19/08/2019 22:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister Assisting the Prime Minister for the Centenary of ANZAC,TRUE,Department of Veterans' Affairs,Defence,TRUE,19/08/2019 22:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister Assisting the Prime Minister for the Public Service and Cabinet,TRUE,Department of the Prime Minister and Cabinet,Prime Minister and Cabinet,TRUE,9/07/2019 13:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister Assisting the Prime Minister for the Public Service and Cabinet,TRUE,Department of the Prime Minister and Cabinet,Prime Minister and Cabinet,TRUE,9/07/2019 13:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Aged Care and Senior Australians,TRUE,Department of Health,Health,TRUE,4/07/2019 12:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Agriculture,TRUE,Department of Agriculture,Agriculture,FALSE,16/07/2019 16:30,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Minister for Communications, Cyber Security and the Arts",TRUE,Department of Communications and the Arts,Communications and the Arts,TRUE,15/07/2019 11:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Defence,TRUE,Department of Defence,Defence,TRUE,31/07/2019 11:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Defence Industry,TRUE,Department of Defence,Defence,TRUE,25/07/2019 12:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Defence Personnel,TRUE,Department of Defence,Defence,TRUE,25/07/2019 12:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Education,TRUE,Department of Education,Education,TRUE,18/07/2019 15:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Education and Training,FALSE,,Education,FALSE,17/10/2018 16:18,-1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Minister for Employment, Skills, Small and Family Business",TRUE,"Department of Employment, Skills, Small and Family Business","Employment, Skills, Small and Family Business",FALSE,26/06/2019 12:23,0,0,9,14,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Energy and Emissions Reduction,TRUE,Department of the Environment and Energy,Environment and Energy,FALSE,30/07/2019 14:50,0,0,8,0,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Families and Social Services,TRUE,Department of Social Services,Social Services,FALSE,30/07/2019 11:15,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Finance,TRUE,Department of Finance,Finance,FALSE,1/08/2019 11:32,0,0,4,30,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Foreign Affairs,TRUE,Department of Foreign Affairs and Trade,Foreign Affairs and Trade,FALSE,19/08/2019 22:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Government Services,TRUE,Department of Social Services,Social Services,FALSE,5/08/2019 8:47,0,0,4,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Health,TRUE,Department of Health,Health,FALSE,8/07/2019 11:51,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Home Affairs and Immigration and Border Protection,TRUE,Department of Home Affairs,Home Affairs,FALSE,30/07/2019 15:05,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Minister for Immigration, Citizenship, Migrant Services and Multicultural Affairs",TRUE,Department of Home Affairs,Home Affairs,TRUE,30/07/2019 15:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Indigenous Australians,TRUE,National Indigenous Australians Agency,Prime Minister and Cabinet,FALSE,16/07/2019 12:50,0,0,10,121,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Industrial Relations,TRUE,Attorney-General's Department,Attorney-General's,TRUE,8/07/2019 9:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Minister for Industry, Science and Technology",TRUE,"Department of Industry, Innovation and Science","Industry, Innovation and Science",TRUE,19/08/2019 22:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Infrastructure and Transport,TRUE,,"Infrastructure, Transport, Cities and Regional Development",TRUE,13/11/2018 8:37,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Minister for Infrastructure, Transport and Regional Development",TRUE,"Department of Infrastructure, Transport, Cities and Regional Development","Infrastructure, Transport, Cities and Regional Development",FALSE,29/07/2019 10:10,0,0,1,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for International Development and the Pacific,TRUE,Department of Foreign Affairs and Trade,Foreign Affairs and Trade,FALSE,19/08/2019 22:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Jobs and Industrial Relations,TRUE,,"Employment, Skills, Small and Family Business",FALSE,10/07/2019 11:36,-1,0,6,77,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Jobs and Innovation,TRUE,,"Employment, Skills, Small and Family Business",FALSE,18/10/2018 9:27,-1,0,3,43,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Law Enforcement and Cybersecurity,TRUE,Department of Home Affairs,Home Affairs,FALSE,30/07/2019 15:04,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Local Government and Decentralisation,TRUE,"Department of Infrastructure, Transport, Cities and Regional Development","Infrastructure, Transport, Cities and Regional Development",TRUE,29/07/2019 10:10,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Minister for Population, Cities and Urban Infrastructure",TRUE,"Department of Infrastructure, Transport, Cities and Regional Development","Infrastructure, Transport, Cities and Regional Development",TRUE,29/07/2019 10:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Regional Communications,TRUE,Department of Communications and the Arts,Communications and the Arts,TRUE,10/07/2019 13:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Regional Development,TRUE,,"Infrastructure, Transport, Cities and Regional Development",TRUE,13/11/2018 8:29,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Minister for Regional Services, Local Government and Decentralisation",TRUE,"Department of Infrastructure, Transport, Cities and Regional Development","Infrastructure, Transport, Cities and Regional Development",TRUE,29/07/2019 10:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
